customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,MonthlyCharges,TotalCharges,spend_bucket,Churn
8679-LZBMD,MALE,0,YES,NO,44,3+ years,90.65,3974.15,High,NO
3407-JMJQQ,FEMALE,0,YES,YES,71,3+ years,109.0,7661.8,High,NO
6252-DFGTK,FEMALE,0,YES,NO,37,3+ years,68.1,2479.25,Medium,NO
1539-LNKHM,FEMALE,0,NO,NO,12,1-3 years,20.4,266.6,Low,NO
8645-KOMJQ,MALE,0,YES,YES,69,3+ years,81.95,5601.4,High,NO
0289-IVARM,FEMALE,0,NO,NO,35,1-3 years,60.55,1982.6,Medium,NO
9761-XUJWD,MALE,0,NO,NO,5,0-1 year,65.6,339.9,Medium,NO
4057-FKCZK,MALE,0,YES,YES,58,3+ years,82.5,4828.05,High,NO
4291-TPNFG,MALE,0,YES,NO,72,3+ years,82.3,5980.55,High,NO
6087-YPWHO,MALE,0,YES,NO,72,3+ years,68.15,4808.7,Medium,NO
3090-QFUVD,FEMALE,0,NO,NO,1,0-1 year,20.3,20.3,Low,NO
2237-ZFSMY,FEMALE,0,NO,NO,39,3+ years,95.55,3692.85,High,YES
1722-LDZJS,MALE,0,YES,YES,53,3+ years,20.2,1068.15,Low,NO
1818-ESQMW,FEMALE,0,NO,NO,27,1-3 years,89.2,2383.6,High,NO
4871-JTKJF,FEMALE,1,NO,NO,1,0-1 year,69.65,69.65,Medium,YES
1415-YFWLT,FEMALE,1,NO,NO,1,0-1 year,89.3,89.3,High,YES
7401-RUBNK,FEMALE,0,YES,NO,18,1-3 years,74.8,1438.05,High,NO
0506-YLVKJ,MALE,0,YES,YES,46,3+ years,20.2,917.45,Low,NO
8661-BOYNW,FEMALE,0,YES,NO,72,3+ years,84.4,6096.45,High,NO
6711-VTNRE,FEMALE,0,NO,NO,36,1-3 years,87.55,3078.1,High,YES
4815-GBTCD,FEMALE,0,YES,NO,4,0-1 year,25.15,99.95,Low,NO
2805-AUFQN,FEMALE,0,NO,NO,25,1-3 years,19.8,475.2,Low,NO
0980-PVMRC,FEMALE,0,YES,YES,40,3+ years,50.85,2036.55,Medium,NO
7233-DRTRF,MALE,0,YES,NO,63,3+ years,102.4,6444.05,High,NO
3500-RMZLT,FEMALE,1,NO,NO,15,1-3 years,96.3,1426.75,High,YES
3873-NFTGI,MALE,0,NO,NO,14,1-3 years,55.5,767.55,Medium,NO
1162-ECVII,MALE,1,YES,NO,72,3+ years,109.75,7932.5,High,NO
7048-GXDAY,MALE,0,NO,NO,39,3+ years,106.4,4040.65,High,NO
8571-ZCMCX,FEMALE,0,YES,YES,47,3+ years,60.0,2768.65,Medium,NO
1169-WCVAK,MALE,0,YES,NO,19,1-3 years,88.8,1672.35,High,NO
4548-SDBKE,FEMALE,0,NO,NO,5,0-1 year,85.2,474.8,High,YES
8066-POXGX,FEMALE,0,NO,NO,13,1-3 years,35.1,446.1,Medium,YES
7129-CAKJW,FEMALE,0,NO,NO,17,1-3 years,80.05,1345.65,High,NO
8695-ARGXZ,MALE,1,YES,NO,34,1-3 years,75.55,2425.4,High,NO
3570-YUEKJ,FEMALE,0,NO,NO,42,3+ years,49.55,2077.95,Medium,NO
4143-OOBWZ,MALE,0,YES,NO,5,0-1 year,81.3,416.3,High,YES
1555-HAPSU,FEMALE,0,YES,YES,71,3+ years,23.9,1663.5,Low,NO
1697-NVVGY,MALE,1,YES,NO,19,1-3 years,66.4,1286.05,Medium,NO
7854-EKTJL,FEMALE,0,NO,YES,2,0-1 year,19.6,35.85,Low,YES
8464-EETCQ,MALE,0,NO,NO,57,3+ years,18.8,1094.35,Low,NO
2419-FSORS,MALE,0,YES,NO,72,3+ years,108.4,7719.5,High,NO
8132-YPVBX,FEMALE,0,NO,NO,6,0-1 year,85.95,514.6,High,NO
9102-IAYHT,FEMALE,0,YES,YES,17,1-3 years,85.45,1451.6,High,YES
6754-LZUKA,MALE,0,YES,NO,61,3+ years,80.9,4932.5,High,NO
3422-LYEPQ,MALE,0,YES,YES,1,0-1 year,71.0,71.0,High,YES
8099-MZPUJ,MALE,0,YES,YES,48,3+ years,111.8,5443.65,High,NO
0787-LHDYT,MALE,0,NO,NO,16,1-3 years,20.6,330.25,Low,NO
2642-DTVCO,MALE,1,NO,NO,9,0-1 year,85.05,746.5,High,YES
0374-IOEGQ,FEMALE,0,NO,NO,3,0-1 year,44.6,122.7,Medium,NO
4361-JEIVL,MALE,0,NO,YES,1,0-1 year,44.4,44.4,Medium,YES
3197-NNYNB,MALE,0,NO,NO,65,3+ years,105.1,6631.85,High,NO
3396-DKDEL,FEMALE,0,YES,YES,70,3+ years,115.15,8250.0,High,NO
1752-OZXFY,MALE,0,YES,NO,60,3+ years,59.8,3561.15,Medium,NO
9066-QRSDU,FEMALE,0,YES,NO,69,3+ years,26.3,1763.55,Low,NO
9112-WSNPU,FEMALE,1,NO,NO,35,1-3 years,70.55,2419.0,High,NO
9867-NNXLC,FEMALE,0,NO,NO,22,1-3 years,20.05,470.2,Low,NO
5321-NTRKC,MALE,0,YES,YES,66,3+ years,79.85,5234.95,High,NO
1363-TXLSL,MALE,1,YES,NO,1,0-1 year,70.3,70.3,High,YES
9507-EXLTT,FEMALE,0,YES,NO,1,0-1 year,79.35,79.35,High,YES
3161-GETRM,MALE,0,YES,YES,34,1-3 years,90.05,3097.0,High,NO
0402-OAMEN,FEMALE,0,YES,YES,72,3+ years,24.45,1709.1,Low,NO
6933-VLYFX,MALE,0,YES,YES,31,1-3 years,59.95,1848.8,Medium,NO
6754-WKSHP,MALE,0,NO,YES,30,1-3 years,25.35,723.3,Low,NO
9846-GKXAS,FEMALE,0,NO,NO,9,0-1 year,90.8,809.75,High,YES
6017-PPLPX,MALE,0,YES,YES,20,1-3 years,70.45,1470.95,High,YES
4976-LNFVV,MALE,1,YES,NO,19,1-3 years,34.3,577.15,Medium,NO
5055-MGMGF,FEMALE,0,YES,NO,65,3+ years,105.05,6914.95,High,NO
4641-FROLU,FEMALE,0,YES,YES,30,1-3 years,19.3,602.9,Low,NO
2862-JVEOY,MALE,0,NO,NO,6,0-1 year,19.15,124.4,Low,NO
2969-QWUBZ,FEMALE,0,NO,NO,2,0-1 year,51.4,96.8,Medium,NO
9822-BIIGN,MALE,0,YES,YES,53,3+ years,71.85,3827.9,High,NO
2077-MPJQO,MALE,1,YES,NO,7,0-1 year,75.4,533.05,High,NO
1534-OULXE,FEMALE,0,YES,YES,61,3+ years,49.7,2961.4,Medium,NO
7136-RVDTZ,MALE,1,NO,NO,70,3+ years,45.25,3264.45,Medium,YES
2971-SGAFL,FEMALE,0,NO,NO,13,1-3 years,78.75,995.35,High,NO
1480-IVEVR,MALE,1,YES,NO,35,1-3 years,81.6,2815.25,High,NO
2905-KFQUV,FEMALE,0,YES,NO,2,0-1 year,70.4,154.8,High,NO
4581-SSPWD,FEMALE,0,NO,NO,3,0-1 year,75.8,246.3,High,YES
3370-HXOPH,FEMALE,0,NO,NO,3,0-1 year,76.1,257.6,High,NO
9391-YZEJW,FEMALE,0,NO,NO,62,3+ years,94.0,5757.2,High,NO
9958-MEKUC,MALE,0,YES,YES,72,3+ years,103.95,7517.7,High,NO
0281-CNTZX,MALE,0,YES,NO,63,3+ years,19.95,1234.8,Low,NO
6927-WTFIV,MALE,1,NO,NO,20,1-3 years,71.3,1389.2,High,YES
4118-CEVPF,FEMALE,1,NO,NO,35,1-3 years,110.8,3836.3,High,NO
3398-ZOUAA,MALE,1,YES,NO,21,1-3 years,69.1,1474.75,Medium,YES
9114-VEPUF,MALE,0,YES,NO,62,3+ years,96.1,6001.45,High,NO
7876-BEUTG,FEMALE,0,NO,NO,15,1-3 years,48.8,720.1,Medium,NO
2338-BQEZT,FEMALE,0,NO,NO,55,3+ years,50.55,2832.75,Medium,NO
9873-MNDKV,FEMALE,0,NO,NO,11,0-1 year,44.65,472.25,Medium,NO
0378-NHQXU,FEMALE,0,YES,YES,17,1-3 years,88.25,1460.65,High,YES
8241-JUIQO,FEMALE,0,NO,NO,61,3+ years,19.45,1336.35,Low,NO
2194-IIQOF,FEMALE,0,YES,NO,71,3+ years,89.3,6388.65,High,NO
4512-ZUIYL,FEMALE,0,NO,NO,2,0-1 year,70.0,153.05,Medium,YES
9631-RXVJM,MALE,0,NO,NO,35,1-3 years,19.25,677.9,Low,NO
9584-EXCDZ,FEMALE,0,NO,NO,17,1-3 years,70.5,1165.6,High,NO
7969-AULMZ,FEMALE,0,NO,NO,21,1-3 years,97.35,2119.5,High,YES
5093-FEGLU,FEMALE,0,YES,NO,47,3+ years,19.65,921.55,Low,NO
2621-UDNLU,FEMALE,0,YES,NO,3,0-1 year,20.85,72.0,Low,NO
7526-IVLYU,MALE,0,NO,NO,3,0-1 year,19.65,68.35,Low,NO
2428-HYUNX,MALE,1,YES,NO,44,3+ years,19.35,847.25,Low,NO
9214-EKVXR,FEMALE,0,NO,NO,1,0-1 year,44.0,44.0,Medium,NO
3410-MHHUM,FEMALE,0,YES,YES,44,3+ years,94.4,4295.35,High,NO
0568-ONFPC,MALE,0,YES,YES,5,0-1 year,25.9,135.0,Low,YES
0733-VUNUW,MALE,0,NO,NO,24,1-3 years,55.65,1400.55,Medium,YES
4550-EVXNY,FEMALE,0,NO,YES,1,0-1 year,69.65,69.65,Medium,YES
2122-YWVYA,FEMALE,0,NO,NO,18,1-3 years,75.4,1380.4,High,NO
2968-SSGAA,FEMALE,0,NO,NO,10,0-1 year,100.6,1060.2,High,YES
2296-DKZFP,FEMALE,0,YES,NO,65,3+ years,71.0,4386.2,High,NO
4844-JJWUY,FEMALE,1,NO,NO,1,0-1 year,86.0,86.0,High,YES
6777-TGHTM,FEMALE,0,NO,NO,53,3+ years,106.95,5785.5,High,YES
8909-BOLNL,MALE,0,NO,NO,3,0-1 year,21.2,52.05,Low,NO
6603-YRDCJ,MALE,0,YES,NO,33,1-3 years,61.05,2018.4,Medium,NO
3538-WZPHD,MALE,0,NO,NO,3,0-1 year,29.6,79.45,Low,YES
3229-USWAR,FEMALE,0,NO,NO,34,1-3 years,79.95,2727.3,High,NO
2138-VFAPZ,FEMALE,0,YES,YES,14,1-3 years,19.7,263.65,Low,NO
6131-JLWZM,FEMALE,0,NO,NO,13,1-3 years,20.3,275.4,Low,NO
4785-QRJHC,MALE,1,YES,NO,46,3+ years,59.9,2816.65,Medium,YES
0269-XFESX,MALE,0,YES,YES,23,1-3 years,24.35,538.5,Low,NO
1709-EJDOX,FEMALE,0,YES,YES,47,3+ years,19.75,948.9,Low,NO
4316-XCSLJ,MALE,0,NO,YES,17,1-3 years,50.3,846.8,Medium,NO
8610-WFCJF,FEMALE,0,YES,YES,49,3+ years,95.6,4783.5,High,YES
9693-XMUOB,MALE,1,YES,NO,59,3+ years,50.25,2997.45,Medium,NO
0383-CLDDA,FEMALE,0,NO,NO,69,3+ years,85.35,5897.4,High,NO
4905-JEFDW,MALE,0,NO,NO,11,0-1 year,41.6,470.6,Medium,YES
2709-UQGNP,MALE,0,NO,NO,10,0-1 year,51.65,524.5,Medium,NO
3549-ZTMNH,MALE,0,YES,YES,12,1-3 years,24.0,269.65,Low,NO
7881-INRLC,MALE,0,NO,NO,45,3+ years,100.85,4740.0,High,YES
8033-ATFAS,FEMALE,0,YES,YES,39,3+ years,59.85,2341.5,Medium,NO
1635-NZATJ,MALE,1,YES,NO,71,3+ years,25.45,1789.65,Low,NO
0562-HKHML,MALE,0,YES,YES,71,3+ years,23.9,1626.4,Low,NO
8277-RVRSV,FEMALE,0,YES,YES,33,1-3 years,24.15,800.3,Low,NO
9943-VSZUV,MALE,1,NO,NO,67,3+ years,75.7,5060.85,High,NO
0117-LFRMW,MALE,0,YES,YES,37,3+ years,40.2,1448.8,Medium,YES
6172-FECYY,MALE,0,YES,YES,49,3+ years,84.5,4254.85,High,YES
7054-ENNGU,FEMALE,0,YES,NO,9,0-1 year,50.85,466.6,Medium,NO
1455-HFBXA,MALE,0,YES,NO,52,3+ years,91.6,4627.8,High,NO
9402-CXWPL,FEMALE,0,NO,NO,70,3+ years,98.9,6838.6,High,NO
1628-BIZYP,MALE,0,NO,NO,1,0-1 year,85.0,85.0,High,NO
1965-AKTSX,FEMALE,1,NO,NO,14,1-3 years,78.95,1101.85,High,YES
0082-LDZUE,MALE,0,NO,NO,1,0-1 year,44.3,44.3,Medium,NO
4786-UKSNZ,MALE,0,NO,NO,1,0-1 year,20.2,20.2,Low,YES
5343-SGUBI,FEMALE,0,NO,NO,52,3+ years,80.2,4297.6,High,NO
0856-NAOES,MALE,0,NO,NO,6,0-1 year,60.9,414.1,Medium,NO
1976-AZZPJ,MALE,0,YES,NO,7,0-1 year,34.2,256.6,Medium,NO
7248-VZQLC,FEMALE,1,NO,NO,47,3+ years,85.2,3969.35,High,YES
6156-UZDLF,FEMALE,0,NO,NO,26,1-3 years,87.15,2274.1,High,NO
3099-OONVS,MALE,0,YES,YES,25,1-3 years,54.3,1296.8,Medium,NO
9500-WBGRP,MALE,0,NO,NO,69,3+ years,19.1,1268.85,Low,NO
5183-KLYEM,FEMALE,0,NO,NO,72,3+ years,112.75,8192.6,High,NO
5144-PQCDZ,MALE,0,NO,NO,4,0-1 year,19.95,59.25,Low,NO
8514-VZHEB,MALE,0,YES,YES,59,3+ years,19.5,1147.85,Low,NO
6625-IUTTT,MALE,0,NO,NO,67,3+ years,65.55,4361.55,Medium,NO
9355-NPPFS,FEMALE,1,NO,NO,26,1-3 years,78.8,2006.1,High,NO
0068-FIGTF,FEMALE,0,NO,NO,27,1-3 years,78.2,2078.95,High,NO
5965-GGPRW,MALE,0,YES,YES,72,3+ years,105.25,7609.75,High,NO
8035-PWSEV,FEMALE,0,NO,NO,6,0-1 year,89.25,487.05,High,NO
2236-HILPA,MALE,0,YES,YES,62,3+ years,20.65,1218.45,Low,NO
1840-BIUOG,MALE,0,NO,NO,20,1-3 years,68.7,1416.2,Medium,NO
1356-MKYSK,MALE,0,NO,NO,6,0-1 year,78.65,483.3,High,NO
6080-LNESI,MALE,0,NO,NO,51,3+ years,24.75,1234.6,Low,NO
1830-IPXVJ,FEMALE,0,YES,YES,61,3+ years,19.75,1311.6,Low,NO
5828-DWPIL,MALE,1,YES,NO,62,3+ years,89.1,5618.3,High,NO
8398-TBIYD,FEMALE,0,NO,NO,72,3+ years,84.7,6185.15,High,NO
0011-IGKFF,MALE,1,YES,NO,13,1-3 years,98.0,1237.85,High,YES
4192-GORJT,MALE,0,YES,NO,5,0-1 year,94.45,498.1,High,YES
6496-SLWHQ,MALE,1,NO,NO,3,0-1 year,105.0,294.45,High,YES
9912-GVSEQ,FEMALE,1,YES,NO,26,1-3 years,93.85,2381.55,High,YES
2931-FSOHN,MALE,1,NO,NO,13,1-3 years,59.9,788.35,Medium,NO
9418-RUKPH,FEMALE,0,YES,YES,38,3+ years,19.95,756.4,Low,NO
5383-MMTWC,FEMALE,1,YES,NO,8,0-1 year,84.0,613.4,High,YES
9971-ZWPBF,MALE,1,YES,YES,34,1-3 years,108.9,3625.2,High,NO
4712-AUQZO,MALE,0,NO,NO,18,1-3 years,33.6,550.35,Medium,NO
9711-FJTBX,MALE,0,YES,YES,56,3+ years,85.85,4793.8,High,NO
2908-ZTPNF,FEMALE,0,NO,NO,36,1-3 years,34.85,1267.2,Medium,NO
7240-ETPTR,FEMALE,0,YES,NO,9,0-1 year,48.75,442.2,Medium,YES
2202-CUYXZ,MALE,0,NO,NO,1,0-1 year,84.85,84.85,High,YES
5995-OIGLP,MALE,0,NO,NO,12,1-3 years,56.65,654.85,Medium,YES
8421-WZOOW,FEMALE,1,YES,YES,57,3+ years,95.3,5567.45,High,NO
6261-RCVNS,FEMALE,0,NO,NO,42,3+ years,73.9,3160.55,High,YES
7951-QKZPL,FEMALE,0,YES,YES,33,1-3 years,24.5,740.3,Low,YES
1414-YADCW,MALE,0,YES,NO,70,3+ years,84.6,5706.2,High,NO
8756-RDDLT,FEMALE,0,NO,NO,68,3+ years,44.95,3085.35,Medium,NO
2862-PFNIK,MALE,0,NO,YES,1,0-1 year,24.7,24.7,Low,NO
5816-QVHRX,FEMALE,0,NO,NO,37,3+ years,100.3,3541.4,High,NO
4430-YHXGG,FEMALE,0,NO,YES,4,0-1 year,25.45,84.2,Low,NO
6888-SBYAI,MALE,0,NO,NO,1,0-1 year,50.7,50.7,Medium,NO
7395-XWZOY,MALE,0,NO,NO,20,1-3 years,55.0,1165.55,Medium,NO
7169-YWAMK,MALE,0,YES,YES,72,3+ years,68.4,4855.35,Medium,NO
3640-PHQXK,FEMALE,0,NO,NO,31,1-3 years,89.9,2806.9,High,YES
6877-LGWXO,MALE,1,YES,NO,18,1-3 years,78.55,1422.65,High,YES
6859-RKMZJ,MALE,0,YES,NO,11,0-1 year,55.05,608.15,Medium,NO
2729-VNVAP,FEMALE,0,YES,YES,33,1-3 years,19.8,641.35,Low,NO
2957-JIRMN,FEMALE,1,NO,NO,62,3+ years,84.45,4959.15,High,NO
2049-BAFNW,FEMALE,0,NO,NO,1,0-1 year,35.9,35.9,Medium,NO
3842-QTGDL,MALE,0,YES,NO,16,1-3 years,80.75,1321.3,High,NO
7163-OCEQI,MALE,0,YES,YES,22,1-3 years,78.65,1663.75,High,NO
9782-LGXMC,FEMALE,0,YES,YES,49,3+ years,61.75,3024.15,Medium,NO
5975-BAICR,MALE,0,YES,YES,36,1-3 years,63.7,2188.5,Medium,NO
8019-ENHXU,MALE,0,YES,NO,42,3+ years,99.45,4138.05,High,YES
5167-GBFRE,MALE,1,NO,NO,4,0-1 year,25.2,102.5,Low,YES
9033-EOXWV,FEMALE,0,NO,NO,12,1-3 years,74.05,872.65,High,YES
4673-KKSLS,FEMALE,0,NO,NO,31,1-3 years,87.6,2724.25,High,NO
4853-OITSN,MALE,0,YES,NO,5,0-1 year,89.15,413.25,High,NO
9800-OUIGR,MALE,0,YES,YES,66,3+ years,20.0,1374.2,Low,NO
1324-NLTJE,FEMALE,1,NO,NO,15,1-3 years,55.0,757.1,Medium,YES
2324-EFHVG,MALE,0,NO,NO,64,3+ years,104.4,6692.65,High,NO
7094-MSZAO,MALE,0,YES,YES,10,0-1 year,20.05,218.5,Low,NO
1522-VVDMG,MALE,0,YES,YES,7,0-1 year,89.75,608.8,High,YES
6907-CQGPN,MALE,0,NO,NO,29,1-3 years,34.3,1004.75,Medium,NO
0780-XNZFN,MALE,0,NO,NO,57,3+ years,20.65,1125.6,Low,NO
0239-OXEXL,FEMALE,0,NO,NO,46,3+ years,84.25,3847.6,High,NO
2675-IJRGJ,MALE,0,NO,NO,53,3+ years,19.65,978.0,Low,NO
7049-GKVZY,FEMALE,0,NO,NO,17,1-3 years,79.85,1387.35,High,NO
8577-QSOCG,FEMALE,0,YES,YES,38,3+ years,20.2,746.05,Low,NO
3721-CNZHX,MALE,0,NO,NO,15,1-3 years,19.8,304.6,Low,NO
0212-ISBBF,FEMALE,0,NO,NO,22,1-3 years,50.35,1098.85,Medium,NO
9185-TQCVP,MALE,0,YES,NO,14,1-3 years,85.15,1139.2,High,YES
3585-YNADK,FEMALE,0,YES,NO,57,3+ years,74.6,4368.95,High,NO
5271-DBYSJ,MALE,1,NO,NO,11,0-1 year,79.15,827.7,High,NO
1099-GODLO,FEMALE,0,YES,YES,1,0-1 year,20.35,20.35,Low,NO
6828-HMKWP,MALE,0,YES,YES,12,1-3 years,21.05,262.05,Low,NO
5567-WSELE,MALE,1,YES,NO,3,0-1 year,94.6,279.55,High,YES
1472-TNCWL,MALE,0,NO,YES,36,1-3 years,94.7,3512.5,High,NO
8063-RJYNF,MALE,0,NO,NO,16,1-3 years,94.25,1483.25,High,YES
0687-ZVTHB,MALE,0,YES,YES,65,3+ years,72.45,4653.85,High,YES
2080-GKCWQ,MALE,0,NO,NO,2,0-1 year,74.95,151.75,High,NO
9661-ACXBS,FEMALE,0,NO,NO,42,3+ years,105.2,4400.75,High,YES
2193-SFWQW,MALE,0,YES,YES,72,3+ years,111.95,8033.1,High,NO
5656-JAMLX,MALE,0,NO,NO,62,3+ years,19.85,1253.65,Low,NO
3462-BJQQA,FEMALE,0,NO,NO,6,0-1 year,89.75,552.65,High,NO
0442-TDYUO,MALE,0,YES,NO,48,3+ years,20.05,1036.0,Low,NO
6733-LRIZX,MALE,0,NO,NO,35,1-3 years,108.95,4025.5,High,NO
9503-XJUME,MALE,0,NO,YES,52,3+ years,19.65,928.4,Low,NO
4367-NHWMM,FEMALE,0,NO,NO,1,0-1 year,24.9,24.9,Low,NO
3727-RJMEO,MALE,0,YES,NO,6,0-1 year,82.85,460.25,High,YES
3779-OSWCF,FEMALE,0,YES,NO,71,3+ years,93.2,6506.15,High,NO
6736-DHUQI,FEMALE,0,YES,YES,67,3+ years,84.8,5598.3,High,NO
3915-ODIYG,MALE,1,NO,NO,60,3+ years,71.75,4374.55,High,NO
1360-RCYRT,MALE,0,YES,YES,23,1-3 years,30.35,678.75,Medium,NO
2724-FJDYW,MALE,0,NO,YES,39,3+ years,54.85,2191.7,Medium,NO
4451-RWASJ,MALE,0,YES,YES,15,1-3 years,19.5,239.75,Low,NO
6646-VRFOL,MALE,1,YES,NO,53,3+ years,103.85,5485.5,High,YES
3460-TJBWI,MALE,0,YES,YES,24,1-3 years,24.2,609.05,Low,NO
5917-HBSDW,FEMALE,0,YES,YES,37,3+ years,19.35,683.75,Low,NO
5685-IIXLY,FEMALE,0,YES,YES,5,0-1 year,83.6,404.2,High,YES
5671-UUNXD,FEMALE,1,YES,NO,50,3+ years,100.65,5189.75,High,NO
0956-ACVZC,FEMALE,0,NO,NO,54,3+ years,94.1,5060.9,High,NO
2325-NBPZG,FEMALE,0,NO,NO,3,0-1 year,74.55,233.65,High,NO
4250-ZBWLV,MALE,0,NO,NO,68,3+ years,108.45,7176.55,High,YES
4482-FTFFX,MALE,0,NO,NO,5,0-1 year,56.15,291.45,Medium,NO
8859-DZTGQ,MALE,0,NO,NO,33,1-3 years,20.35,689.75,Low,NO
0440-MOGPM,FEMALE,0,NO,NO,41,3+ years,80.55,3263.9,High,NO
0020-JDNXP,FEMALE,0,YES,YES,34,1-3 years,61.25,1993.2,Medium,NO
3752-CQSJI,FEMALE,0,YES,YES,13,1-3 years,20.45,254.5,Low,NO
5025-GOOKI,FEMALE,0,NO,NO,20,1-3 years,18.9,347.65,Low,NO
4698-KVLLG,FEMALE,1,NO,NO,51,3+ years,19.6,967.9,Low,NO
5095-AESKG,FEMALE,0,YES,NO,3,0-1 year,91.5,242.95,High,YES
2887-JPYLU,FEMALE,0,NO,YES,41,3+ years,45.2,1841.9,Medium,NO
4770-QAZXN,FEMALE,0,NO,NO,13,1-3 years,19.45,232.1,Low,NO
4896-CPRPF,MALE,0,YES,YES,35,1-3 years,25.45,809.25,Low,NO
1871-MOWRM,MALE,0,YES,NO,12,1-3 years,80.85,866.45,High,YES
9714-EDSUC,MALE,0,NO,NO,4,0-1 year,94.9,360.55,High,NO
2027-OAQQC,FEMALE,0,NO,NO,43,3+ years,49.05,2076.2,Medium,YES
0282-NVSJS,FEMALE,1,YES,YES,12,1-3 years,29.3,355.9,Low,NO
9090-SGQXL,MALE,1,YES,NO,68,3+ years,105.3,7299.65,High,YES
6595-YGXIT,MALE,1,NO,NO,25,1-3 years,88.95,2291.2,High,YES
7353-YOWFP,FEMALE,0,NO,NO,7,0-1 year,20.25,129.15,Low,NO
9835-ZIITK,MALE,1,YES,NO,66,3+ years,110.85,7491.75,High,YES
8008-ESFLK,FEMALE,0,YES,NO,53,3+ years,110.5,5835.5,High,NO
7537-CBQUZ,MALE,1,NO,NO,63,3+ years,109.4,7031.45,High,NO
1555-DJEQW,FEMALE,0,YES,YES,70,3+ years,114.2,7723.9,High,YES
5649-TJHOV,MALE,1,YES,NO,27,1-3 years,36.5,1032.0,Medium,YES
0519-XUZJU,FEMALE,0,NO,NO,1,0-1 year,70.75,70.75,High,YES
3363-EWLGO,FEMALE,0,NO,NO,5,0-1 year,19.95,109.6,Low,NO
4750-UKWJK,FEMALE,1,YES,NO,37,3+ years,19.6,727.8,Low,NO
6338-AVWCY,MALE,0,NO,NO,3,0-1 year,40.15,130.75,Medium,YES
1689-YQBYY,FEMALE,0,NO,YES,12,1-3 years,76.6,893.0,High,NO
4487-ZYJZK,FEMALE,0,YES,YES,38,3+ years,19.6,763.1,Low,NO
2959-FENLU,FEMALE,0,NO,NO,9,0-1 year,85.3,781.4,High,NO
0708-LGSMF,MALE,0,YES,NO,13,1-3 years,65.85,902.25,Medium,NO
9253-QXKBE,MALE,1,YES,NO,29,1-3 years,94.45,2653.65,High,YES
7634-HLQJR,FEMALE,0,YES,YES,47,3+ years,20.05,1016.7,Low,NO
0487-RPVUM,MALE,0,YES,NO,61,3+ years,99.4,5943.65,High,NO
4079-ULGFR,MALE,0,NO,NO,16,1-3 years,20.0,275.7,Low,NO
2516-XSJKX,FEMALE,0,YES,YES,41,3+ years,78.45,3126.45,High,NO
0057-QBUQH,FEMALE,0,NO,YES,43,3+ years,25.1,1070.15,Low,NO
9445-SZLCH,FEMALE,0,YES,YES,36,1-3 years,97.35,3457.9,High,YES
6599-SFQVE,FEMALE,0,NO,NO,6,0-1 year,55.0,340.4,Medium,NO
8331-ZXFOE,FEMALE,0,NO,NO,58,3+ years,71.1,4299.2,High,NO
4003-FUSHP,MALE,0,NO,NO,19,1-3 years,61.55,1093.2,Medium,NO
0356-ERHVT,MALE,0,YES,NO,11,0-1 year,45.9,521.9,Medium,NO
7325-ENZFI,FEMALE,0,NO,NO,39,3+ years,40.3,1630.4,Medium,NO
4884-ZTHVF,FEMALE,1,NO,NO,8,0-1 year,87.1,713.6,High,NO
3920-HIHMQ,FEMALE,0,NO,YES,26,1-3 years,49.5,1265.65,Medium,NO
3055-OYMSE,FEMALE,1,NO,NO,53,3+ years,73.8,4003.85,High,NO
0613-WUXUM,FEMALE,0,YES,YES,70,3+ years,19.2,1401.4,Low,NO
7568-PODML,MALE,0,NO,NO,1,0-1 year,45.3,45.3,Medium,YES
4458-KVRBJ,MALE,0,NO,NO,59,3+ years,25.0,1510.5,Low,NO
5349-IECLD,MALE,0,NO,NO,2,0-1 year,94.95,178.1,High,YES
1397-XKKWR,MALE,0,NO,NO,7,0-1 year,35.3,264.8,Medium,NO
3945-GFWQL,FEMALE,0,NO,YES,12,1-3 years,44.55,480.6,Medium,YES
8097-OMULG,MALE,0,YES,YES,59,3+ years,76.75,4541.9,High,NO
6013-BHCAW,MALE,0,YES,YES,61,3+ years,81.0,4976.15,High,NO
0401-WDBXM,MALE,0,YES,YES,72,3+ years,105.55,7542.25,High,NO
3387-PLKUI,FEMALE,0,YES,YES,13,1-3 years,18.8,251.25,Low,NO
6096-EGVTU,FEMALE,0,YES,YES,64,3+ years,24.9,1595.5,Low,NO
3797-VTIDR,MALE,0,YES,NO,1,0-1 year,23.45,23.45,Low,YES
5081-NWSUP,FEMALE,0,NO,NO,10,0-1 year,64.9,685.55,Medium,NO
2580-ATZSQ,FEMALE,0,YES,YES,65,3+ years,61.35,3874.1,Medium,NO
8085-MSNLK,FEMALE,0,YES,NO,62,3+ years,113.95,6891.4,High,NO
9691-HKOVS,FEMALE,0,YES,NO,55,3+ years,90.15,4916.95,High,NO
9881-VCZEP,FEMALE,0,YES,NO,25,1-3 years,54.1,1373.0,Medium,NO
9526-BIHHD,MALE,0,NO,NO,1,0-1 year,29.7,29.7,Low,YES
8757-TFHHJ,MALE,0,NO,NO,1,0-1 year,49.8,49.8,Medium,NO
4523-WXCEF,FEMALE,0,YES,NO,59,3+ years,101.1,6039.9,High,YES
1468-DEFNC,MALE,1,YES,YES,64,3+ years,24.4,1548.65,Low,NO
5119-KEPFY,MALE,0,YES,NO,36,1-3 years,95.0,3440.25,High,NO
